:START_ID,:END_ID
119983700000187,1199837
11998370000040,1199837
119983700000115,1199837
119983700000182,1199837
11998370000043,1199837
11998371000031,11998371
11998372000020,11998372
1199837200008,11998372
11998372000022,11998372
11998376000011,11998376
1199837700006,11998377
11998378000014,11998378
1199837900002,11998379
11998380000035,1199838
11998380000026,1199838
11998380000034,1199838
11998380000027,1199838
11998380000012,1199838
11998380000030,1199838
1199838100005,11998381
11998381000010,11998381
11998383000022,11998383
11998384000028,11998384
11998384000025,11998384
11998385000022,11998385
11998385000032,11998385
11998385000057,11998385
119983850000150,11998385
11998385000074,11998385
11998385000080,11998385
1199838800002018,11998388
1199839100007,11998391
11998391000010,11998391
11998392000028,11998392
11998392000012,11998392
11998392000021,11998392
11998392000027,11998392
11998392000011,11998392
11998392000024,11998392
1199839300005,11998393
11998397000031,11998397
11998397000033,11998397
11998398000011,11998398
11998400000065,119984
11998400000045,119984
11998400000064,119984
11998400000052,119984
11998400000054,119984
11998400000063,119984
11998400000055,119984
11998400000067,119984
11998400000068,119984
11998400000066,119984
11998400000059,119984
11998400000058,119984
11998400000042,119984
11998401000017,11998401
1199840200004,11998402
11998402000020 Supplement,11998402
11998402000039,11998402
1199840300001,11998403
11998403000011,11998403
11998407000014,11998407
11998407000017,11998407
1199840700008,11998407
11998407000019,11998407
1199840800005,11998408
1199840900002,11998409
1199840900001,11998409
1199840900004,11998409
11998412000023,11998412
11998415000027,11998415
11998415000026,11998415
11998416000035,11998416
11998416000025,11998416
11998416000039,11998416
11998416000030,11998416
11998416000026,11998416
11998416000010,11998416
11998416000036,11998416
1199841600007,11998416
11998416000034,11998416
11998417000052,11998417
11998417000054,11998417
11998417000055,11998417
11998417000056,11998417
11998417000040,11998417
11998417000043,11998417
11998417000053,11998417
11998417000045,11998417
11998417000049,11998417
11998418000010,11998418
11998418000016,11998418
11998418000014,11998418
11998424000043,11998424
11998424000045,11998424
11998424000030,11998424
11998424000039,11998424
1199842500008,11998425
1199842700007,11998427
11998427000013,11998427
1199842700001,11998427
1199842700003,11998427
11998427000026,11998427
1199842800001,11998428
1199842800002,11998428
1199842800003,11998428
11998430000016,1199843
1199843200001,11998432
11998433000011,11998433
119984340000100,11998434
11998434000071,11998434
11998435000036,11998435
11998436000038,11998436
1199843700007,11998437
1199843800005,11998438
1199843900004,11998439
11998439000014,11998439
11998440000010,1199844
11998442000033,11998442
11998442000028,11998442
11998443000036,11998443
11998443000022,11998443
11998443000031,11998443
11998443000037,11998443
11998443000029,11998443
11998443000032,11998443
11998443000035,11998443
11998443000023,11998443
11998443000038,11998443
11998443000040,11998443
11998447000017,11998447
11998447000018,11998447
11998447000029,11998447
11998447000025,11998447
1199844800002,11998448
119984490000166,11998449
119984490000125,11998449
119984490000133,11998449
11998449000036,11998449
119984490000210,11998449
119984490000287,11998449
119984490000294,11998449
119984490000162,11998449
11998449000034,11998449
119984490000108,11998449
11998451000019,11998451
11998451000015,11998451
1199845200003,11998452
11998453000024,11998453
1199845500002010,11998455
1199845600008,11998456
11998456000013,11998456
11998457000010,11998457
11998457000012,11998457
11998458000010,11998458
11998461000016,11998461
1199846300008,11998463
119984650000152,11998465
119984670000145,11998467
119984670000192,11998467
119984670000163,11998467
119984670000188,11998467
119984670000136,11998467
11998468000023,11998468
11998468000014,11998468
11998468000031,11998468
11998470000021,1199847
11998470000020,1199847
11998470000017,1199847
11998470000010,1199847
1199847100005,11998471
1199847400007,11998474
1199847800008,11998478
11998479000058,11998479
11998479000055,11998479
11998479000059,11998479
11998479000056,11998479
1199848100003,11998481
11998481000035,11998481
11998482000031,11998482
11998484000055,11998484
11998484000052,11998484
11998485000021,11998485
11998485000023,11998485
11998485000030,11998485
11998485000018,11998485
11998485000026,11998485
1199849000003,1199849
1199849000008,1199849
11998490000015,1199849
11998491000034,11998491
11998491000017,11998491
11998491000016,11998491
11998491000018,11998491
11998492000040,11998492
11998492000036,11998492
11998492000012,11998492
1199849300001,11998493
11998496000021,11998496
11998496000014,11998496
11998496000020,11998496
1199849600001,11998496
1199849800009,11998498
1199849800008,11998498
11998498000010,11998498
11998499000024,11998499
1199850000006,119985
11998500000015,119985
11998501000044,11998501
1199850200009,11998502
11998502000013,11998502
11998502000015,11998502
11998503000019,11998503
11998503000012,11998503
11998503000017,11998503
11998503000018,11998503
1199850300006,11998503
11998503000014,11998503
1199850300008,11998503
11998504000039,11998504
11998504000048,11998504
11998506000036,11998506
11998506000034,11998506
11998506000012,11998506
11998506000028,11998506
1199850600008,11998506
11998506000025,11998506
11998506000018,11998506
11998507000012,11998507
11998508000031,11998508
11998509000021,11998509
11998509000025,11998509
11998509000020,11998509
11998509000013,11998509
1199851000002010,1199851
1199851000002003,1199851
11998513000017,11998513
1199851400006,11998514
11998514000020,11998514
1199852100002015,11998521
1199852200001,11998522
11998522000050,11998522
11998522000084,11998522
11998522000074,11998522
11998522000033,11998522
11998522000019,11998522
1199852200008,11998522
11998523000049,11998523
11998523000048,11998523
11998523000050,11998523
11998524000035,11998524
11998524000034,11998524
1199852500003,11998525
1199852600009,11998526
1199852800007,11998528
11998528000015,11998528
119985340000197,11998534
119985340000184,11998534
119985340000193,11998534
119985340000195,11998534
119985340000172,11998534
119985340000191,11998534
119985340000192,11998534
1199853500006,11998535
1199853500009,11998535
1199853500008,11998535
1199853800007,11998538
11998539000012,11998539
1199853900001,11998539
11998540000029,1199854
11998540000034,1199854
11998541000010,11998541
1199854100007,11998541
1199854100008,11998541
11998544000015,11998544
11998544000017,11998544
11998545000038,11998545
11998545000047,11998545
1199854500002,11998545
11998545000030,11998545
11998546000013,11998546
11998546000033,11998546
1199854800006,11998548
11998548000011,11998548
11998549000033,11998549
11998549000025,11998549
11998549000031,11998549
11998550000018,1199855
1199855000004,1199855
11998550000014,1199855
1199855300002,11998553
11998553000031,11998553
11998553000012,11998553
1199855300003,11998553
11998553000023,11998553
11998553000029,11998553
11998553000025,11998553
1199855500002,11998555
11998557000011,11998557
1199855700006,11998557
11998557000012,11998557
1199855700007,11998557
1199855700008,11998557
11998557000013,11998557
1199855700009,11998557
11998557000010,11998557
1199855700004,11998557
1199855800004,11998558
11998559000019,11998559
11998563000010,11998563
11998564000015,11998564
1199856400008,11998564
1199856400004,11998564
11998565000021,11998565
1199856500009,11998565
11998565000017,11998565
11998565000030,11998565
11998567000084,11998567
11998567000080,11998567
11998567000063,11998567
11998567000081,11998567
11998567000095,11998567
11998567000039,11998567
11998567000085,11998567
11998567000094,11998567
11998567000074,11998567
11998567000088,11998567
1199856800004,11998568
11998569000012,11998569
11998569000027,11998569
11998569000026,11998569
11998569000025,11998569
11998572000027,11998572
1199857300008,11998573
119985740000154,11998574
119985740000162,11998574
11998574000068,11998574
119985740000201,11998574
119985740000146,11998574
119985740000185,11998574
119985740000107,11998574
119985740000238,11998574
1199857600003,11998576
11998582000015,11998582
11998582000014,11998582
119985820000129,11998582
11998582000089,11998582
1199858200006,11998582
11998582000066,11998582
119985820000130,11998582
11998582000065,11998582
11998582000029,11998582
11998582000012,11998582
119985820000135,11998582
11998582000088,11998582
119985820000118,11998582
119985820000109,11998582
11998582000059,11998582
11998583000035,11998583
11998583000027,11998583
11998586000017,11998586
11998586000016,11998586
11998587000033,11998587
11998587000023,11998587
11998587000016,11998587
11998587000021,11998587
11998587000034,11998587
11998587000020,11998587
11998587000027,11998587
11998587000032,11998587
11998587000026,11998587
1199858800005,11998588
11998589000014,11998589
11998589000015,11998589
1199858900005,11998589
11998589000017,11998589
1199858900006,11998589
11998589000020,11998589
11998589000019,11998589
1199859000006,1199859
1199859100004,11998591
1199859100005,11998591
1199859200004,11998592
1199859400003,11998594
11998597000021,11998597
11998597000012,11998597
11998597000025,11998597
11998597000053,11998597
11998598000010,11998598
1199859800009,11998598
11998602000027,11998602
11998602000028,11998602
11998604000055,11998604
11998604000053,11998604
11998605000019,11998605
11998605000026,11998605
11998605000032,11998605
11998606000034,11998606
11998606000029,11998606
11998606000026,11998606
11998606000038,11998606
1199860800001,11998608
11998609000027,11998609
11998610000079,1199861
11998610000035,1199861
11998610000066,1199861
11998610000086,1199861
11998610000076,1199861
1199861000001,1199861
1199861000008,1199861
11998610000053,1199861
11998611000010,11998611
1199861100003,11998611
11998611000012,11998611
11998612000033,11998612
1199861500006,11998615
11998615000021,11998615
119986150000105,11998615
11998615000027,11998615
11998615000089,11998615
1199861500005,11998615
11998615000024,11998615
119986150000107,11998615
11998616000023,11998616
11998616000021,11998616
11998616000025,11998616
11998617000088,11998617
119986170000108,11998617
119986170000104,11998617
11998617000082,11998617
11998617000025,11998617
11998617000098,11998617
119986170000148,11998617
119986170000156,11998617
11998617000090,11998617
119986170000126,11998617
119986170000160,11998617
11998617000029,11998617
119986170000183,11998617
119986170000164,11998617
11998617000084,11998617
119986170000174,11998617
11998617000087,11998617
11998619000056,11998619
119986190000177,11998619
119986190000283,11998619
11998619000053,11998619
119986190000191,11998619
119986190000250,11998619
119986190000223,11998619
11998620000019,1199862
11998620000026,1199862
1199862400007,11998624
11998625000045,11998625
11998625000063,11998625
11998625000064,11998625
11998625000051,11998625
1199862800007,11998628
1199863900007,11998639
1199864200006,11998642
1199864300008,11998643
11998643000018,11998643
1199864300004,11998643
1199864600004,11998646
1199864600001,11998646
11998647000012,11998647
11998647000025,11998647
1199864800001,11998648
11998649000036,11998649
11998649000010,11998649
11998649000034,11998649
11998649000024,11998649
11998651000014,11998651
1199865200005,11998652
11998654000031,11998654
11998655000023,11998655
11998655000015,11998655
11998657000013,11998657
1199865700003,11998657
11998658000051,11998658
11998658000058,11998658
11998658000076,11998658
11998660000013,1199866
11998660000014,1199866
11998660000011,1199866
11998661000032,11998661
11998663000031,11998663
11998663000011,11998663
11998664000024,11998664
1199866500007,11998665
11998667000011,11998667
11998669000013,11998669
11998669000026,11998669
11998669000020,11998669
11998669000010,11998669
11998670000015,1199867
1199867100003,11998671
1199867100001,11998671
1199867100009,11998671
11998673000044,11998673
11998673000048,11998673
11998673000042,11998673
11998673000052,11998673
11998673000057,11998673
11998673000049,11998673
1199867400005,11998674
1199867400009,11998674
11998674000011,11998674
1199867400003,11998674
1199867500008,11998675
1199867500003,11998675
1199867700003,11998677
11998677000013,11998677
1199867700001,11998677
11998682000014,11998682
11998683000019,11998683
1199868300006,11998683
1199868300007,11998683
11998683000018,11998683
11998683000020,11998683
11998683000016,11998683
1199868300008,11998683
1199868300005,11998683
1199868300003,11998683
11998683000012,11998683
11998683000013,11998683
11998683000011,11998683
11998684000027,11998684
1199868400002,11998684
1199868500006,11998685
11998687000050,11998687
11998688000015,11998688
1199868900002007,11998689
1199869100006,11998691
11998694000017,11998694
11998695000018,11998695
11998695000012,11998695
11998695000020,11998695
11998698000057,11998698
11998698000050,11998698
11998698000051,11998698
11998698000030,11998698
11998698000075,11998698
119986980000202,11998698
119986980000197,11998698
1199869800005,11998698
11998698000053,11998698
11998698000076,11998698
119986980000102,11998698
11998699000021,11998699
11998700000026,119987
11998700000018,119987
11998700000029,119987
11998701000016,11998701
119987060000176,11998706
119987060000483,11998706
119987060000177,11998706
119987060000444,11998706
119987060000158,11998706
119987060000331,11998706
119987060000512,11998706
11998706000021,11998706
119987060000554,11998706
119987060000501,11998706
119987060000197,11998706
119987060000351,11998706
11998706000010,11998706
119987060000162,11998706
119987060000188,11998706
119987060000318,11998706
119987060000570,11998706
119987060000187,11998706
119987060000165,11998706
119987060000479,11998706
119987060000178,11998706
119987060000541,11998706
119987060000562,11998706
119987060000199,11998706
119987060000118,11998706
119987060000372,11998706
119987070000103,11998707
11998707000096,11998707
11998707000068,11998707
11998707000038,11998707
11998707000048,11998707
11998707000036,11998707
11998707000055,11998707
11998707000034,11998707
11998707000046,11998707
11998707000063,11998707
11998707000037,11998707
119987070000122,11998707
11998707000033,11998707
11998707000032,11998707
11998707000083,11998707
11998707000058,11998707
11998707000016,11998707
11998707000021,11998707
1199870800003,11998708
11998709000013,11998709
11998709000016,11998709
11998709000025,11998709
1199871000002,1199871
1199871000007,1199871
11998710000042,1199871
11998710000038,1199871
11998712000011,11998712
11998713000012,11998713
1199871300007,11998713
1199871500002,11998715
1199871500006,11998715
11998717000015,11998717
1199871900006,11998719
11998720000015,1199872
11998720000020,1199872
11998721000012,11998721
11998721000014,11998721
1199872100003,11998721
1199872100008,11998721
11998722000014,11998722
11998722000013,11998722
11998722000012,11998722
11998722000010,11998722
1199872400009,11998724
1199872700002018,11998727
11998730000024,1199873
11998730000034,1199873
11998730000053,1199873
11998730000041,1199873
11998730000039,1199873
11998730000051,1199873
11998730000046,1199873
11998730000055,1199873
11998730000050,1199873
11998730000049,1199873
11998730000037,1199873
1199873200001,11998732
11998734000015,11998734
1199873500002019,11998735
1199873500002021,11998735
1199873700009,11998737
11998737000010,11998737
11998738000010,11998738
11998738000012,11998738
11998738000016,11998738
1199873800002,11998738
11998740000026,1199874
11998740000019,1199874
11998740000018,1199874
11998741000025,11998741
11998741000030,11998741
11998741000020,11998741
11998741000019,11998741
11998741000010,11998741
1199874100006,11998741
11998741000015,11998741
11998742000010,11998742
1199874200001,11998742
1199874200006,11998742
11998743000029,11998743
11998743000025,11998743
11998743000043,11998743
11998743000036,11998743
11998743000068,11998743
11998743000021,11998743
1199874300001,11998743
11998743000055,11998743
11998743000038,11998743
11998743000019,11998743
11998743000024,11998743
11998743000061,11998743
11998744000016,11998744
1199874500007,11998745
11998746000051,11998746
11998746000049,11998746
11998746000054,11998746
11998746000058,11998746
11998746000052,11998746
11998746000055,11998746
11998747000046,11998747
11998747000054,11998747
11998748000031,11998748
1199874900006,11998749
11998750000011,1199875
11998752000053,11998752
11998752000066,11998752
119987520000127,11998752
11998752000048,11998752
11998752000047,11998752
11998752000051,11998752
11998752000054,11998752
11998752000043,11998752
11998752000063,11998752
11998753000010,11998753
11998753000012,11998753
1199875400008,11998754
1199875400005,11998754
1199875400009,11998754
1199875500002,11998755
11998755000013,11998755
11998756000039,11998756
119987560000113,11998756
11998756000040,11998756
119987560000149,11998756
11998756000097,11998756
11998759000010,11998759
1199876200008,11998762
1199876200007,11998762
1199876200006,11998762
1199876200009,11998762
11998762000010,11998762
1199876200005,11998762
11998764000047,11998764
11998764000030,11998764
11998764000044,11998764
11998764000036,11998764
11998764000035,11998764
1199876500002021,11998765
1199876500002016,11998765
1199876500002015,11998765
1199876500002019,11998765
1199876500002013,11998765
1199876600006,11998766
11998768000012,11998768
1199876800008,11998768
11998768000020,11998768
1199877000009,1199877
1199877000008,1199877
11998770000017,1199877
11998770000038,1199877
11998770000021,1199877
11998771000027,11998771
11998771000024,11998771
11998772000014,11998772
11998773000011,11998773
11998773000017,11998773
11998774000027,11998774
11998774000030,11998774
1199877500007,11998775
1199877500006,11998775
1199877500004,11998775
1199877500009,11998775
1199877600009,11998776
1199877600008,11998776
11998778000025,11998778
11998778000017,11998778
11998778000015,11998778
11998780000010,1199878
1199878100006,11998781
1199878400002,11998784
11998784000047,11998784
11998784000014,11998784
11998784000097,11998784
11998784000023,11998784
11998784000062,11998784
11998784000071,11998784
11998784000039,11998784
11998784000033,11998784
11998784000025,11998784
11998784000090,11998784
11998788000040,11998788
11998788000074,11998788
11998788000033,11998788
11998788000036,11998788
119987880000110,11998788
119987880000100,11998788
11998788000097,11998788
11998788000044,11998788
11998788000039,11998788
119987880000109,11998788
1199878800005,11998788
11998788000048,11998788
11998788000042,11998788
11998788000023,11998788
11998788000026,11998788
119987880000114,11998788
119987880000129,11998788
11998788000041,11998788
11998788000024,11998788
1199878800002,11998788
11998788000035,11998788
11998788000051,11998788
1199878800004,11998788
11998788000045,11998788
11998788000025,11998788
11998788000028,11998788
11998788000032,11998788
11998788000029,11998788
11998788000046,11998788
11998788000049,11998788
11998788000050,11998788
11998788000055,11998788
11998788000068,11998788
11998788000056,11998788
11998788000053,11998788
1199878900006,11998789
11998789000027,11998789
11998790000024,1199879
11998790000020,1199879
11998790000011,1199879
11998791000029,11998791
1199879100006,11998791
11998791000027,11998791
1199879100009,11998791
1199879100008,11998791
11998793000077,11998793
11998793000076,11998793
11998793000030,11998793
11998793000068,11998793
11998793000075,11998793
11998793000072,11998793
11998793000022,11998793
11998799000048,11998799
11998799000054,11998799
1199880000003,119988
11998801000066,11998801
11998801000058,11998801
11998801000070,11998801
11998801000059,11998801
11998801000063,11998801
11998801000056,11998801
11998801000049,11998801
11998801000061,11998801
11998801000068,11998801
11998801000065,11998801
11998801000067,11998801
11998802000024,11998802
1199880300006,11998803
11998803000011,11998803
11998803000023,11998803
11998803000036,11998803
11998803000092,11998803
1199880400009,11998804
1199880400003,11998804
1199880500009,11998805
11998805000013,11998805
11998805000011,11998805
11998805000012,11998805
1199880700009,11998807
11998810000029,1199881
11998811000012,11998811
11998812000031,11998812
11998812000037,11998812
11998812000026,11998812
119988130000134,11998813
119988130000130,11998813
119988130000128,11998813
11998814000013,11998814
11998814000018,11998814
11998814000020,11998814
1199881500005,11998815
1199881600008,11998816
11998818000079,11998818
119988180000146,11998818
119988180000161,11998818
119988180000182,11998818
11998818000082,11998818
11998818000062,11998818
119988180000122,11998818
119988180000192,11998818
119988180000174,11998818
11998819000039,11998819
11998819000032,11998819
11998819000024,11998819
11998819000042,11998819
11998819000015,11998819
11998819000031,11998819
11998819000040,11998819
11998819000026,11998819
11998819000014,11998819
11998820000026,1199882
11998821000050,11998821
1199882300008,11998823
11998823000012,11998823
11998823000013,11998823
11998823000015,11998823
11998823000011,11998823
1199882300003,11998823
1199882500007,11998825
1199882500005,11998825
1199882500003,11998825
1199882500001,11998825
1199882600005,11998826
1199882600004,11998826
11998827000011,11998827
11998827000019,11998827
11998831000023,11998831
11998832000015,11998832
1199883300008,11998833
119988340000124,11998834
11998834000034,11998834
11998834000017,11998834
119988340000135,11998834
1199883400005,11998834
11998834000032,11998834
11998834000098,11998834
119988340000140,11998834
11998834000033,11998834
11998834000027,11998834
11998834000018,11998834
11998834000014,11998834
11998834000029,11998834
11998834000026,11998834
11998834000021,11998834
1199883500007,11998835
11998836000014,11998836
1199883600009,11998836
11998836000012,11998836
1199884000007,1199884
11998840000014,1199884
11998841000018,11998841
11998845000022,11998845
11998851000011,11998851
1199885100007,11998851
11998851000017,11998851
11998851000015,11998851
11998851000018,11998851
11998851000016,11998851
11998852000029,11998852
11998856000011,11998856
11998856000015,11998856
1199885600005,11998856
11998858000055,11998858
11998858000063,11998858
11998858000065,11998858
11998858000072,11998858
11998858000050,11998858
11998858000060,11998858
11998858000062,11998858
11998858000069,11998858
11998858000068,11998858
11998858000051,11998858
11998859000016,11998859
11998859000010,11998859
11998859000082,11998859
11998862000037,11998862
11998862000024,11998862
119988630000121,11998863
11998865000010,11998865
11998866000064,11998866
11998870000027,1199887
1199887000006,1199887
11998872000014,11998872
119988730000185,11998873
11998873000097,11998873
119988730000139,11998873
119988730000213,11998873
119988730000100,11998873
119988730000106,11998873
1199887400002,11998874
11998875000028,11998875
11998875000027,11998875
119988760000150,11998876
119988760000177,11998876
11998876000059,11998876
11998876000033,11998876
11998876000032,11998876
119988760000158,11998876
11998876000031,11998876
119988760000163,11998876
11998876000021,11998876
119988760000105,11998876
11998876000052,11998876
1199887600006,11998876
11998876000029,11998876
11998876000039,11998876
11998876000022,11998876
11998878000037,11998878
11998878000024,11998878
11998878000018,11998878
11998880000028,1199888
11998880000078,1199888
11998880000077,1199888
11998880000079,1199888
11998880000076,1199888
11998880000075,1199888
11998880000074,1199888
11998880000080,1199888
11998880000051,1199888
1199888400006,11998884
11998884000018,11998884
11998884000016,11998884
1199888400009,11998884
11998884000012,11998884
11998885000029,11998885
11998885000031,11998885
119988860000149,11998886
119988860000148,11998886
11998887000016,11998887
1199888800008,11998888
11998889000013,11998889
11998890000017,1199889
11998890000025,1199889
11998890000014,1199889
11998890000016,1199889
11998890000018,1199889
1199889100005,11998891
1199889100008,11998891
1199889200001,11998892
11998893000024,11998893
11998893000015,11998893
11998895000036,11998895
1199889600008,11998896
1199889600006,11998896
1199889700003,11998897
11998898000032,11998898
1199889900007,11998899
1199889900003,11998899
1199890000002014,119989
1199890000002015,119989
1199890000002010,119989
11998901000010,11998901
11998901000011,11998901
11998901000030,11998901
11998902000052,11998902
11998902000040,11998902
11998904000018,11998904
11998904000029,11998904
1199890600004,11998906
1199890800007,11998908
11998909000012,11998909
119989110000189,11998911
119989110000145,11998911
119989110000191,11998911
119989110000219,11998911
11998911000099,11998911
119989110000144,11998911
119989110000167,11998911
11998912000014,11998912
1199891300002,11998913
11998914000019,11998914
1199891400007,11998914
11998914000016,11998914
11998914000012,11998914
1199891400006,11998914
1199891400009,11998914
11998915000027,11998915
11998915000013,11998915
11998915000016,11998915
119989180000215,11998918
119989180000234,11998918
119989180000178,11998918
119989180000219,11998918
119989180000265,11998918
119989180000224,11998918
119989180000194,11998918
119989180000154,11998918
119989180000176,11998918
119989180000378,11998918
119989180000217,11998918
119989180000248,11998918
119989180000189,11998918
119989180000216,11998918
119989180000272,11998918
119989180000380,11998918
119989180000191,11998918
119989180000202,11998918
119989180000225,11998918
119989180000117,11998918
119989180000275,11998918
119989180000111,11998918
119989180000218,11998918
119989180000186,11998918
119989180000160,11998918
119989180000270,11998918
119989180000297,11998918
119989180000158,11998918
119989180000399,11998918
119989180000143,11998918
119989180000413,11998918
119989180000226,11998918
119989180000209,11998918
119989180000175,11998918
119989180000386,11998918
119989180000115,11998918
119989180000302,11998918
119989180000405,11998918
1199892000008,1199892
11998921000014,11998921
1199892100005,11998921
1199892100007,11998921
11998922000013,11998922
1199892300003,11998923
11998923000072,11998923
11998923000017,11998923
11998923000047,11998923
1199892300002,11998923
11998923000052,11998923
1199892300004,11998923
11998927000010,11998927
1199892700002,11998927
11998929000032,11998929
11998929000044,11998929
11998930000095-B,1199893
11998930000090-B,1199893
11998930000093-B,1199893
11998930000091-B,1199893
11998930000089-B,1199893
119989300000100-B,1199893
11998930000092-B,1199893
119989300000103-B,1199893
11998930000098-B,1199893
1199893100004,11998931
11998932000016,11998932
119989340000103-D,11998934
11998934000091-D,11998934
11998934000097-D,11998934
11998934000094-D,11998934
11998934000088-D,11998934
11998934000089-D,11998934
119989340000102-D,11998934
11998934000092-D,11998934
11998934000078-D,11998934
119989340000101-D,11998934
11998934000096-D,11998934
11998934000090-D,11998934
119989350000100-A,11998935
11998935000095-A,11998935
11998935000098-A,11998935
11998935000096-A,11998935
11998935000093-A,11998935
11998935000092-A,11998935
11998935000099-A,11998935
11998935000085-A,11998935
119989350000103-A,11998935
119989350000102-A,11998935
11998936000093-C,11998936
11998936000090-C,11998936
11998936000094-C,11998936
11998936000088-C,11998936
11998936000089-C,11998936
1199893800002006,11998938
11998939000021,11998939
1199894100008,11998941
11998942000032,11998942
11998942000034,11998942
11998942000040,11998942
11998942000038,11998942
11998942000028,11998942
11998943000011,11998943
11998943000026,11998943
11998943000071,11998943
11998943000018,11998943
1199894300006,11998943
11998945000027,11998945
11998945000028,11998945
11998945000020,11998945
11998946000012,11998946
11998946000014,11998946
1199894600003,11998946
11998949000023,11998949
1199894900002,11998949
11998951000011,11998951
11998951000017,11998951
11998951000020,11998951
1199895100009,11998951
11998951000016,11998951
11998951000012,11998951
11998951000014,11998951
1199895100006,11998951
11998951000010,11998951
11998951000021,11998951
1199895100007,11998951
11998951000020-S,11998951
11998951000013,11998951
11998951000015,11998951
1199895500007,11998955
11998956000032,11998956
11998956000040,11998956
11998956000038,11998956
1199895900007,11998959
11998962000023,11998962
11998962000039,11998962
11998962000018,11998962
11998962000055,11998962
11998962000035,11998962
11998962000053,11998962
1199896300009,11998963
11998963000014,11998963
11998964000013,11998964
1199896600008,11998966
11998967000022,11998967
11998967000023,11998967
1199896800009,11998968
1199897100004,11998971
11998971000020,11998971
11998971000011,11998971
1199897100002,11998971
11998971000019,11998971
11998972000018,11998972
1199897400005,11998974
1199897400003,11998974
1199897600008,11998976
11998976000010,11998976
11998979000051,11998979
11998979000052,11998979
1199898100005,11998981
1199898200007,11998982
11998982000017,11998982
11998982000013,11998982
11998983000057,11998983
11998983000054,11998983
11998983000060,11998983
11998983000059,11998983
11998983000048,11998983
11998983000045,11998983
11998983000038,11998983
11998983000056,11998983
11998983000053,11998983
11998983000055,11998983
11998983000047,11998983
11998983000052,11998983
11998983000042,11998983
11998983000051,11998983
11998983000046,11998983
11998983000040,11998983
1199898400002,11998984
1199898500008,11998985
119989860000142,11998986
1199898600002,11998986
11998986000050,11998986
119989860000123,11998986
11998986000084,11998986
11998988000024,11998988
11998988000030,11998988
11998988000028,11998988
1199898900003,11998989
11998993000013,11998993
11998993000011,11998993
11998993000014,11998993
11998993000012,11998993
11998993000010,11998993
1199899300009,11998993
11998995000011,11998995
